customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PaperlessBilling,Charges.Monthly,Charges.Total,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Cuentas_Diarias
7247-XOZPB,0,0,0,1,0,53,0,77.4,4155.95,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,2.54
7248-VZQLC,1,1,1,0,0,47,1,85.2,3969.35,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,2.8
7249-WBIYX,1,0,0,1,0,10,1,85.6,813.85,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,2.81
7250-EQKIY,1,1,0,1,1,1,0,50.45,50.45,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1.66
7251-LJBQN,0,1,1,0,0,40,1,103.75,4188.4,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,3.41
7251-XFOIL,0,1,0,0,0,61,0,89.2,5500.6,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,2.93
7252-NTGSS,0,1,0,0,0,1,0,45.15,45.15,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1.48
7253-UVNDW,1,1,0,0,0,46,0,54.35,2460.15,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,1.79
7254-IQWOZ,1,0,0,0,0,1,1,69.65,69.65,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.29
7255-SSFBC,0,0,0,1,1,72,1,112.25,8041.65,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,3.69
7266-GSSJX,0,0,0,1,1,11,1,20.45,250.8,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.67
7267-FRMJW,0,1,0,1,1,25,0,20.1,486.05,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.66
7268-IGMFD,0,0,1,0,0,18,0,93.9,1743.9,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,3.08
7268-WNTCP,0,0,0,1,1,62,0,20.45,1297.35,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0.67
7269-JISCY,0,1,0,0,0,55,0,45.05,2462.6,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1.48
7270-BDIOA,1,1,0,0,0,22,1,90.0,1993.8,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,2.96
7271-AJDTL,0,1,0,1,0,55,1,94.45,5073.1,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,3.1
7272-QDCKA,0,0,0,0,0,28,0,100.2,2688.45,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,3.29
7273-TEFQD,1,0,1,0,0,3,1,41.15,132.2,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,1.35
7274-CGTOD,0,0,0,0,0,62,1,43.7,2618.3,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,1.44
7274-RTAPZ,1,0,0,0,0,1,1,90.55,90.55,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,2.97
7277-KAMWT,0,0,0,0,0,13,0,20.0,268.45,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.66
7277-OZCGZ,0,1,0,0,0,22,1,89.05,1886.25,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,2.93
7278-CKDNC,0,0,1,0,0,24,1,80.5,2088.45,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.64
7279-BUYWN,1,1,1,0,0,41,1,113.2,4689.5,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.72
7279-NMVJC,0,1,0,0,0,17,0,19.9,323.15,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,0.65
7284-BUYEC,0,1,0,0,0,5,1,50.95,229.4,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,1.67
7284-ZZLOH,0,0,0,1,0,45,0,53.3,2296.25,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1.75
7285-KLOTR,0,1,0,1,0,12,0,78.85,876.75,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,2.59
7291-CDTMJ,0,0,0,0,0,1,1,19.65,19.65,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,0.65
7293-LSCDV,0,1,0,1,1,60,1,19.25,1103.25,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.63
7294-TMAOP,1,1,0,0,0,1,0,90.55,90.55,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,2.97
7295-JOMMD,1,1,0,0,1,4,1,98.1,396.3,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,3.22
7296-PIXQY,0,1,0,1,1,14,0,70.2,1046.5,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.31
7297-DVYGA,0,1,0,0,0,51,1,19.85,996.95,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,0.65
7298-IZWLY,0,1,0,0,0,1,1,19.4,19.4,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.64
7299-GNVPL,0,1,0,1,1,23,0,84.4,1936.85,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,2.77
7301-ABVAD,0,1,0,0,0,72,0,86.6,6350.5,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,2.84
7302-ZHMHP,0,1,0,0,0,1,0,19.15,19.15,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.63
7305-ZWMAJ,0,0,0,1,0,30,0,20.7,587.1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0.68
7306-YDSOI,0,0,0,1,1,69,1,59.75,4069.9,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,1.96
7310-EGVHZ,0,0,0,0,0,1,0,20.2,20.2,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,0.66
7311-MQJCH,0,1,0,0,0,5,0,19.55,99.6,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,0.64
7312-XSBAT,0,0,0,0,0,1,0,49.75,49.75,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1.63
7314-OXENN,1,0,0,0,0,2,1,82.0,184.65,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.69
7315-WYOAW,0,0,0,0,0,13,0,100.75,1313.25,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,3.31
7317-GGVPB,1,0,0,1,0,71,1,108.6,7690.9,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,3.57
7318-EIVKO,0,0,0,0,0,8,1,59.25,436.6,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,1.95
7319-VENRZ,0,0,0,0,0,7,0,64.3,445.95,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,2.11
7319-ZNRTR,0,0,0,1,1,25,0,19.6,411.15,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,0.64
7321-KKSDU,0,0,0,0,1,32,0,20.5,696.8,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.67
7321-PKUYW,1,1,0,0,0,11,0,90.15,987.95,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,2.96
7321-VGNKU,0,1,0,1,0,2,1,70.35,120.25,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.31
7321-ZNSLA,0,0,0,1,1,13,0,40.55,590.35,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,1.33
7322-OCWHC,0,0,1,1,0,72,1,93.05,6735.05,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,3.06
7325-ENZFI,0,1,0,0,0,39,1,40.3,1630.4,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,1.32
7326-RIGQZ,0,0,0,1,1,6,1,69.8,377.85,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.29
7328-OWMOM,0,1,0,0,1,31,0,20.1,589.25,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0.66
7328-ZJAJO,0,1,0,1,1,59,0,19.5,1222.65,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.64
7330-WZLNC,1,1,0,0,0,5,1,90.8,455.5,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,2.98
7336-RLLRH,0,0,0,1,0,27,0,80.85,2204.35,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,2.66
7337-CINUD,0,1,0,1,1,8,0,19.5,159.35,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0.64
7338-ERIVA,0,0,0,0,1,39,0,45.05,1790.6,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,1.48
7339-POGZN,0,1,0,0,0,4,0,50.7,214.55,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1.67
7340-KEFQE,0,1,0,1,1,51,0,34.2,1782.0,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,1.12
7341-LXCAF,1,0,0,1,0,4,1,74.65,301.4,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.45
7343-EOBEU,0,0,0,1,0,3,1,23.6,89.05,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.78
7346-MEDWM,0,1,0,0,0,59,1,83.25,4949.1,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.73
7349-ALMUX,0,0,0,0,0,37,0,65.6,2313.8,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,2.16
7351-KYHQH,0,1,1,0,0,7,1,64.95,493.65,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,2.13
7351-MHQVU,0,1,0,0,0,6,0,50.95,307.6,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,1.67
7353-YOWFP,0,1,0,0,0,7,0,20.25,129.15,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.67
7354-OIJLX,0,0,0,0,0,9,1,75.85,724.65,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.49
7356-AYNJP,0,1,0,0,0,4,0,23.9,97.5,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,0.79
7356-IWLFW,0,0,0,1,1,46,1,80.0,3769.7,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,2.63
7359-PTSXY,1,0,0,0,0,1,0,45.75,45.75,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1.5
7359-SSBJK,1,1,1,0,0,64,1,70.2,4481.0,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,2.31
7359-WWYJV,0,0,0,1,0,72,0,114.45,8375.05,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,3.76
7361-YPXFS,0,1,1,0,0,28,0,64.45,1867.6,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,2.12
7363-QTBIW,0,1,0,1,0,9,1,79.75,769.1,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,2.62
7365-BVCJH,0,0,0,0,0,1,1,24.4,24.4,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.8
7369-TRPFD,0,0,0,0,0,19,0,18.8,279.2,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.62
7375-WMVMT,0,0,1,1,0,71,1,95.5,6707.15,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,3.14
7377-DMMRI,1,0,0,0,0,2,1,47.8,92.45,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1.57
7379-FNIUJ,0,0,0,0,0,2,0,100.2,198.5,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.29
7379-POKDZ,1,0,0,1,0,3,1,70.3,208.85,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.31
7382-DFJTU,0,0,0,0,0,18,0,55.2,1058.1,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,1.81
7384-GHBPI,1,0,0,1,0,3,1,35.15,99.75,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,1.15
7389-KBFIT,0,1,0,1,1,2,1,30.25,63.75,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0.99
7392-YYPYJ,0,0,0,0,0,22,1,100.65,2415.95,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.31
7394-FKDNK,1,1,0,1,0,9,0,89.45,853.1,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,2.94
7394-LWLYN,0,1,0,0,0,2,1,70.15,123.8,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.3
7395-IGJOS,1,0,1,1,0,17,0,81.5,1329.2,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,2.68
7395-XWZOY,0,0,0,0,0,20,1,55.0,1165.55,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,1.81
7396-VJUZB,0,0,0,1,1,4,0,45.25,155.35,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1.49
7398-HPYZQ,0,0,0,1,0,71,0,90.55,6404.0,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,2.97
7398-LXGYX,0,0,0,1,0,44,1,84.8,3626.35,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,2.79
7398-SKNQZ,0,1,0,1,0,3,0,94.9,273.2,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.12
7399-QHBJS,0,1,0,1,1,72,0,66.75,4760.3,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,2.19
7401-JIXNM,0,1,0,1,1,54,0,91.3,4965.0,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,3.0
7401-RUBNK,0,1,0,1,0,18,0,74.8,1438.05,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.46
7402-EYFXX,0,0,1,0,0,26,1,93.6,2404.1,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.07
7402-PWYJJ,0,1,0,1,0,53,1,91.15,4862.5,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,2.99
7404-JLKQG,0,1,0,0,0,3,0,57.55,161.45,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,1.89
7407-SUJIZ,0,0,0,0,0,25,0,20.6,541.5,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.68
7408-OFWXJ,0,1,0,1,1,72,0,89.8,6510.45,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,2.95
7409-JURKQ,0,1,0,1,0,53,1,111.8,5809.75,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,3.67
7409-KIUTL,1,1,1,0,1,1,1,71.0,71.0,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.33
7410-KTVFV,1,0,0,1,0,18,1,49.55,878.35,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1.63
7410-OIEDU,0,0,0,0,0,10,1,79.85,887.35,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,2.62
7410-YTJIK,1,1,0,0,0,7,0,75.45,480.75,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,2.48
7416-CKTEP,0,1,0,1,0,57,1,19.6,1134.25,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0.64
7421-ZLUPA,0,1,0,0,0,8,1,29.25,226.95,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0.96
7422-WNBTY,0,0,0,1,0,33,1,93.35,3092.0,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,3.07
7426-GSWPO,0,0,1,0,0,64,1,103.5,6548.65,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,3.4
7426-RHZGU,0,0,0,0,0,9,1,95.9,827.45,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,3.15
7426-WEIJX,0,0,1,1,1,60,1,80.95,4859.1,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.66
7427-AUFPY,0,0,0,0,0,54,0,19.65,1008.7,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.65
7432-FFVAR,0,1,0,1,1,46,0,90.95,4236.6,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,2.99
7434-SHXLS,1,1,0,0,0,1,0,20.9,20.9,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.69
7435-ZNUYY,0,0,0,0,0,6,0,20.6,116.6,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.68
7439-DKZTW,0,0,0,0,0,1,1,80.55,80.55,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,2.65
7442-YGZFK,0,0,0,0,0,1,1,49.8,49.8,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,1.64
7445-WMRBW,0,1,0,0,0,48,1,73.85,3581.4,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,2.43
7446-KQISO,0,0,0,1,1,45,1,109.75,4900.65,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,3.61
7446-SFAOA,0,1,0,1,0,37,1,19.85,717.5,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,0.65
7446-YPODE,0,0,1,0,0,11,0,60.25,662.95,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,1.98
7449-HVPIV,0,0,0,1,1,55,1,90.4,5099.15,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,2.97
7450-NWRTR,1,0,1,0,0,12,1,99.45,1200.15,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,3.27
7452-FOLON,0,0,0,0,1,39,0,25.45,958.45,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,0.84
7459-IMVYU,0,0,0,0,0,38,0,69.95,2657.55,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,2.3
7459-RRWQZ,1,1,0,0,0,15,1,64.65,994.55,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,2.12
7460-ITWWP,0,1,1,1,0,45,1,86.1,3861.45,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,2.83
